Item,Count
Medications that were started in the hospital:,1
Active Meds:,1
Urine chemistry:,1
MR OF THE THORACIC SPINE:,1
On admission to the ICU:,1
Cardiovascular System:,1
Remaining Hospital course:,1
Respiratory System:,1
colectomy:,1
CARDIAC CATH REPORTS:,1
Portable NCHCT:,1
Spine:,1
This includes:,1
HOSPITAL ISSUES:,1
additional mediations:,1
Medications that were changed:,1
Continue with your feedings via your feeding tube:,1
and the following support equipment:,1
coming to the hospital except:,1
 MEDS at time transfer:,1
Family contact information:,1
Consults included:,1
limits and reassuring:,1
         following:,1
included a CT of the C and T spine which showed:,1
Per neuro surgery:,1
POSTOP CT:,1
obtained:,1
Then patient was transferred to the floor:,1
CT AT PRESENTATION:,1
Active issues by problem:,1
following problems with her:,1
Review of sytems obtained from son:,1
the ED or see your primary care provider:,1
medication are:,1
Librium taper as following:,1
Post pyloric:,1
Return to the Emergency Room for:,1
Speech and Swallow Consultation:,1
EBV PCR:,1
Remarks:,1
You have had the following changes to your medication:,1
Hypoxic Respiratory Distress:,1
the Emergency  Department for any of the following:,1
Blood Thinner:,1
Ulcer:,1
Other changes to your home medications are:,1
Call your physician if you experience:,1
Laboratory values date of discharge:,1
This appointment was previously scheduled:,1
TRANSFER MEDICATION:,1
Important outpatient issues discussed with the primary MD:,1
Abdominal Test:,1
active problem is as follows:,1
Changes to medication:,1
Biopsy results from Right lung lesion:,1
Cytology of right lung lesion:,1
Right lower extremity:,1
course is defined as below:,1
Radiological Studies:,1
Take your medications as follows:,1
Initial CT Head:,1
Interpretation pending:,1
For Neck Surgery:,1
For Scalp Laceration:,1
Medications on Transfer to the CCU:,1
List obtained from pharmacy:,1
In the day of discharge:,1
Cardiac Cath findings:,1
Significant Radiology:,1
OSH microbiology:,1
PA and Lat CXR:,1
MEDs on Xfer:,1
For your information:,1
OSH LABORATORY DATA:,1
Additional details:,1
Viral Hepatitis Serologies:,1
MEDS at OSH:,1
Liver enzymes and CK course in the first portion of admission:,1
HOPSITAL COURSE BY PROBLEM:,1
hospital stay you were newly diagnosed with the following:,1
PROPHY:,1
MR C spine:,1
emergently for:,1
on presentation to OSH:,1
findings were as follows:,1
anatomy as follows:,1
Left Heart Assessment:,1
CT Abd and Pelvis:,1
Cononary Angiography:,1
US Pelvis:,1
Labs on Last Hospital Day:,1
Flex Sig Findings:,1
Home Medications also included:,1
call:,1
In terms of her individual problems:,1
INACTIVE ISSUES THIS ADMISSION:,1
 NSTEMI:,1
 Acute encephalopathy:,1
SCHEDULED APPOINTMENTS:,1
PLEURAL FLUID LABS:,1
NIH Stroke Scale:,1
History of the Present Illness:,1
T spine XR:,1
Sensitivites:,1
physician within one week of discharge:,1
Micro from last admit:,1
you should do to help prevent future problems with your heart:,1
Please note the following new medications:,1
Please follow up at the appointments below:,1
esophageal obstruction:,1
PERTINENT MICROBIOLOGY:,1
NOTABLE LABS DURING ADMISSION:,1
was treated as noted below:,1
orbital wall fracture:,1
pubic ramus:,1
injuries include the following:,1
Her outstanding issues are:,1
MR head without contrast:,1
LABS AT THE TIME OF EXPIRATION:,1
your same blood pressure medications that you came in with:,1
evaluated:,1
your new medications are:,1
Her further course is outlined below by organ system:,1
PORT:,1
there with the following instructions:,1
Hepatitis Serologies:,1
Inflammatory Markers:,1
LUNGS AND AIRWAYS:,1
MEDIASTINUM:,1
Important trends:,1
Labs Pending at discharge:,1
Notable for:,1
contact information is below:,1
Labs on day patient expired:,1
orthopedic injuries:,1
Hip Xray:,1
Hip Xray post ORIF:,1
CT Chest IMPRESSION:,1
Preoperative:,1
FINAL NEGATIVE:,1
catheter changed:,1
RIB FRACTURES:,1
 CT Head:,1
Her hospital course is summarized by systems below:,1
Recent Seizures:,1
Plan for seizures:,1
and also arrange a referral:,1
CTA LOWER EXTREMITIES:,1
 Transitional Issues:,1
His ICU course as follows:,1
HYPERCOAGULABILITY WORKUP LABS:,1
OCCUPATIONAL THERAPY APPOINTMENTS:,1
 IR embolization for GI bleed:,1
 Gastric ulcer:,1
CT coronary:,1
CARDIAC REVIEW OF SYSTEMS:,1
OTHER REVIEW OF SYSTEMS:,1
Coronary Artery Bypass Grafts:,1
STRESS:,1
continue the following heart regimen after you are discharged:,1
closely:,1
to the intensive care unit for further care:,1
ophthalmology clinic regarding your left orbital fracture:,1
PCP MED LIST:,1
Specific issues:,1
EUS:,1
ICU and Floor Coure:,1
DISCHARGE Exam:,1
Some of your medications have changed:,1
Brief Hospital Course per included records:,1
Bilateral Lower extremity dopplers:,1
Post Operative CT of the head:,1
On day of death:,1
You may continue with your home medications:,1
CT neck on admission:,1
the following regimen throughout her hospitalization:,1
following history:,1
CT HEAD :,1
INTERVAL:,1
Fax weekly safety labs to the below infectious disease provider:,1
Important Inpatient Labs:,1
Secodary:,1
Heart medications:,1
Holding these medications in acute setting:,1
CT ANGIOGRAM FINDINGS:,1
BRIEF SUMMARY OF HOSPITAL COURSE BY ISSUES:,1
Appointments indicated below:,1
appointment time listed below:,1
fusion:,1
Children:,1
have been made to your medication regimen:,1
Resp status:,1
You also have appointments with:,1
Incidental radiographic findings:,1
PAST MEDICAL HISTORY per OMR:,1
Transtional Issues:,1
Hematocrit and hemoglobin trend as follows:,1
assessment and plan at that time:,1
We made the following changes to her medications:,1
TRANSITIONAL CARE RESULTS:,1
Vascular surgery admission note:,1
whose information is below:,1
Results pending:,1
Preliminary cath report:,1
note the following medication changes:,1
Further recs:,1
Risk Factors:,1
We made the following adjustments to your medications:,1
Description:,1
EXAM AT TIME OF DEATH:,1
Exam discharge:,1
of these symptoms:,1
BREAST ULTRASOUND:,1
Physical examination upon discahrge:,1
Specialists focusing in your type of malignancy are:,1
ORTHOPEDIC SURGERY INSTRUCTIONS:,1
ACTIVE ISSUES and HOSPITAL COURSE:,1
Here are some instructions from the Neurosurgery team:,1
discharge instructions:,1
The following changes to your medication have been made:,1
Ascites Studies:,1
MEdications started:,1
At transfer from NeuroICU to stroke floor:,1
LEFT COMMON CAROTID ARTERY:,1
RIGHT COMMON CAROTID ARTERY FINDINGS:,1
LEFT COMMON CAROTID ARTERY FINDINGS:,1
MRA Brain without contrast:,1
Ankle Xray:,1
AT DISPO:,1
What to expect when leave:,1
CT chest without contrast:,1
Please take all of you medications as directed:,1
Hct Trends:,1
You have the following other appointments:,1
Physical exam on transfer from MICU:,1
You also have the following appointment scheduled:,1
General Brief Hospital Course:,1
at rehab with the following instructions:,1
The following changes have been made to your medication record:,1
         UCx:,1
CTA OF PELVIS:,1
Physical Exam at time patient expired:,1
Upon transfer to the medical service:,1
Procedure Report:,1
SELECTED IMAGING STUDIES:,1
Active conditions:,1
Please follow up with these previously scheduled appointmentsP:,1
seconary:,1
Anterior chest wall mass with wedge of left upper lobe of lung:,1
discharge diagnoses:,1
have been added to your regimen:,1
Her contact information is below:,1
Prior:,1
XRAY pelvis:,1
sustained the following injuries:,1
Medications ADDED:,1
likely of multifactorial etiology:,1
which revealed:,1
LAbs on admission:,1
WHAT TO EXPECT AT HOME:,1
Pending Labs at discharge:,1
Please note that you should STOP taking:,1
multiple procedures including:,1
IMPORTANT INSTRUCTIONS:,1
READ IMPression:,1
AM Radiology Read:,1
Pertinent labs at time of discharge:,1
Please keep your other previously scheduled appointments:,1
Pleural Analysis:,1
Relevant Micro:,1
Medicine floor physical exam on acceptance to floor:,1
Relevant Radiology:,1
Per recent outpatient medication lists:,1
Pertinant discharge:,1
TRANSITIONAL ISSUSE:,1
Active:,1
Medications DISCONTINUED:,1
respiratory failure was thought to be due to numerous causes:,1
Warning signs:,1
Hypercoagulability Studies:,1
Rheum Studies:,1
 Immunophenotypic findings consistent with involvement by:,1
FULL CODE:,1
Prlim read:,1
Prelim read:,1
outpatient neurologist:,1
Postbyass:,1
Multiple myeloma labs:,1
BRIEF HOSPITAL COURSE BY SYSTEMS:,1
Primary Etiology:,1
Relevant Intermediate Labs:,1
MICU physical exam on admission:,1
Pertinant labs from admission:,1
The following appointment has already been scheduled for you:,1
Unresponsive episode:,1
evaluation revealed the following injuries:,1
Vertebral fractures:,1
Gluteal ulcers:,1
DVT:,1
Increased dose of:,1
Medications at Time of Transfer:,1
Card enzs:,1
From a medical standpoint:,1
of discharge he was on:,1
HD:,1
pt:,1
On Medical Floor:,1
Please be sure to keep the following appointment:,1
Please call:,1
regimen once tolerating oral intake:,1
Cultures Showed:,1
Condition at discharge:,1
 Please call to schedule appointments with your:,1
Return to the ED if you have:,1
ID history:,1
Heb Reb Micro Data:,1
Significant Laboratory Values:,1
Recent ID course:,1
Metastatic NSCLC:,1
BP control:,1
This addendum will include HOSPITAL COURSE:,1
SYSTEM:,1
OPERATIVE PATHOLOGY:,1
R Upper Extremity:,1
A detailed problem list is as follows:,1
Please call if you experience any of the following:,1
The following appointments were previously made:,1
MRSA bacteremia:,1
Flash pulmonary edema:,1
Internal Medicine Transfer Course:,1
You will discharged with the following new medications:,1
Please call to schedule appointments below:,1
during this admission revealed the following active issues:,1
Pertinent misc labs:,1
Please follow up with orthopedics as below:,1
Upon pronounciation:,1
hospital course for this admission is as follows:,1
Pulmonology appointment:,1
the social worker:,1
Labs today:,1
Course on the Cardiology Service:,1
Please note that the following medication was changed:,1
You also have the following appointments available:,1
SUBSTANCE HX:,1
CXR FINDINGS:,1
SECONDRAY:,1
current regimen is as follows:,1
operative course included the following:,1
new medications:,1
Cardiology Investigations:,1
Post Drain removal Echo:,1
The following medications were changed to your regiment:,1
LLE duplex:,1
RecommendationS:,1
She came to the urolgy service:,1
BIOPSY:,1
Right main stem bronchus mass:,1
ON TRANSFER TO MICU:,1
Please call your doctor for the following:,1
Instructions for titrating lamotrigine and lorazepam:,1
POSITIVE MICRO STUDIES:,1
REMAINING HOSPITAL COURSE BY PROBLEM:,1
Acute Renal Failure:,1
Right arm weakness:,1
Diabetic Neuropathy with diabetic ulcer:,1
Catheter Tip:,1
Throat Culture:,1
Throat Viral Swab:,1
YOUR NEW BLOOD PRESSURE REGIMEN:,1
current medications:,1
medications have been held:,1
please fax to:,1
LPs:,1
STRESS TEST:,1
Meds that will be continued:,1
Medications that are new:,1
You also have the following appointments coming up:,1
NIH Stroke Scale Score:,1
to do:,1
EMG IMPRESSION:,1
CT IMPRESSION:,1
EXAM UPON TRANSFER OUT OF ICU:,1
IR guided venogram:,1
He was discharged on the following medications:,1
Your home medications were changed as follows:,1
Brief Onc Summary per last endocrine note:,1
Prior Surgical Procedure:,1
ISS:,1
CHRONIC ISSUE:,1
Ct scan Head:,1
The remainder of his hospital course by system:,1
CT OF THE PELVIS WITH IV AND ENTERAL CONTRAST:,1
Foot xray after debridement:,1
We had added the following medications:,1
We CHANGED the dose of the following medications:,1
was shown to have a right dominant heart LMCA with normal LAD:,1
demonstrates:,1
PERITONEAL SWAB:,1
RIGHT FOOT CELLULITIS:,1
CHRONIC LOWER BACK PAIN:,1
DECREASE HEMATOCRIT:,1
CONCERN FOR POSSIBLE C DIFF COLITIS:,1
ICU and hospital course as follows:,1
with medication plan as follows:,1
Medication plan:,1
further medical assistance at:,1
Neurology consult exam on admission:,1
Cardiac nuclear pharmacologic stress perfusion:,1
His ICU course as follows by systems:,1
His floor course as follows:,1
provided you with the following resources:,1
Other labs while admitted:,1
Your discharge instructions are provided below:,1
Neurosurgery provided the following recommendations:,1
LIVER ULTRASOUND:,1
HEAD ULTRASOUND:,1
Other notable systems as follows:,1
Exam as above except for:,1
PLEASE CALL THE INFECTIOUS DISEASES DEPARTMENT Phone:,1
Secoondary Diagnoses:,1
MICU imaging:,1
PHYSICAL EXAM ON DC:,1
When you go home:,1
These are the instuctions because of the angiogram that you had:,1
prior to be made CMO:,1
DISCHARGE Physical exam:,1
hospitalization with the following providers:,1
your recent heart attack:,1
OTHER LAB RESULTS:,1
INTERNAL HOSPITAL COURSE:,1
to complete your recovery with the following instructions:,1
In addition we have arranged a repeat MRI as below:,1
check your visual fields:,1
VS in ED:,1
VS in MICU:,1
On admission to BMT:,1
Neuro Exam at transfer from ICU:,1
NOTE ON FURTHER REVIEW:,1
operative note for details in summary he had:,1
Labs were performed as below:,1
A diagnostic paracentesis was performed:,1
Please CONTINUE to take:,1
MRI Spine Non contrast:,1
MICRO data:,1
NEURO EXAM AT DISCHARGE:,1
Notable OSH labs:,1
Below are the changes to your medication regimen:,1
AT discharge:,1
Inactive Diagnoses:,1
intermedius branch:,1
Below is your new medication regimen:,1
paperwork and new prescriptions to this appointent:,1
We will change your medications as follows:,1
on Admission:,1
Clavicle:,1
Right knee:,1
Problems as addressed above:,1
Secondary DXs:,1
WBC TREND:,1
CK monitoring on Daptomycin:,1
Primary Care Appointment:,1
Please follow theese instructions as you recover:,1
use sliding scale as follows:,1
done above with the addition of the following instructions:,1
Hospital course complicated by the following problems:,1
MICU course by problem list:,1
HOME MEDICINES:,1
  RESULT INTERPRETATION:,1
your cardiac care:,1
Please call to schedule the following appointment with:,1
Critical care:,1
liver function tests:,1
Complete hospital course:,1
MEDICATIONS Per Nursing Home:,1
On general review of systems:,1
OSH report:,1
EEG Report:,1
Activities Per Vascular Service:,1
Health Maintenance:,1
PSURGH:,1
with the following instruction:,1
On admission the patient had an abdominal CT performed showing:,1
The rest of her hospital course per systems are detailed below:,1
follow these directions:,1
Information obtained from OSH records:,1
He was treated with a multitude of antibiotics:,1
Appointments and Radiology listed below:,1
Nightfloat admission note as follows:,1
Vitals in ED:,1
